LABEL,TEXT,URL,EMAIL,PHONE,MainText,message_length,num_named_entities,sentiment_score,TEXT_cleaned,anomaly,cluster
spam,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",No,No,No,,130,0,0.5,hello darling how are you today i would love to have a chat why dont you tell me what you look like and what you are in to sexy,1,0
ham,Was the farm open?,No,No,No,,18,0,0,was the farm open,1,0
smishing,"URGENT! Your mobile No *********** WON a ??2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",No,No,yes,,159,0,0,urgent your mobile no  won a 2000 bonus caller prize on 020603 this is the 2nd attempt to reach you call 09066362220 asap box97n7qp 150ppm,1,0
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,No,No,No,,159,0,0.15,yeah you should i think you can use your gt atm now to register not sure but if theres anyway i can help let me know but when you do be sure you are ready,1,64
ham,Good evening! this is roger. How are you?,No,No,No,,41,0,0.875,good evening this is roger how are you,1,0
spam,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,No,No,yes,,144,1,0.192424242,want a new video phone 750 anytime any network mins half price line rental free text for 3 months reply or call 08000930705 for free delivery,1,0
ham,Carry on not disturbing both of you,No,No,No,,35,0,0.25,carry on not disturbing both of you,1,0
ham,Sac will score big hundred.he is set batsman:-),No,No,No,,47,0,0.25,sac will score big hundredhe is set batsman,1,0
smishing,"	Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery",No,No,No,,125,0,0.136363636,"	customer service annoncement you have a new years delivery waiting for you please call 07046744435 now to arrange delivery",1,0
ham,Carlos'll be here in a minute if you still need to buy,No,No,No,,54,0,0,carlosll be here in a minute if you still need to buy,1,0
ham,No..its ful of song lyrics..,No,No,No,,28,0,0,noits ful of song lyrics,1,73
smishing,"WINNER!7827156256 is chosen for $2500 CASH prize, call+38977148576 now",No,No,yes,,70,0,0,winner7827156256 is chosen for 2500 cash prize call38977148576 now,1,0
ham,Please tell me you have some of that special stock you were talking about,No,No,No,,73,0,0.357142857,please tell me you have some of that special stock you were talking about,1,0
ham,Gam gone after outstanding innings.,No,No,No,,35,0,0.5,gam gone after outstanding innings,1,0
ham,Hey what happen de. Are you alright.,No,No,No,,36,0,0,hey what happen de are you alright,1,0
spam,"Residential plot allotment in New Moradabad Nearby Holiday Regency 5* Hotal, plots size 90,112,162,200,300,351,400sq.mtr, rate 5000@sq.mtr call on 9540953304",No,No,yes,,157,1,0.136363636,residential plot allotment in new moradabad nearby holiday regency 5 hotal plots size 90112162200300351400sqmtr rate 5000sqmtr call on 9540953304,1,0
ham,I'm fine. Hope you are good. Do take care.,No,No,No,,42,0,0.558333333,im fine hope you are good do take care,1,0
ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.,No,No,No,,68,0,0,was doing my test earlier i appreciate you will call you tomorrow,1,0
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,No,No,yes,,142,2,0,ur cashbalance is currently 500 pounds  to maximize ur cashin now send collect to 83600 only 150pmsg cc 08718720201 po box 11414 tcrw1,1,0
ham,ok. I am a gentleman and will treat you with dignity and respect.,No,No,No,,65,0,0.5,ok i am a gentleman and will treat you with dignity and respect,1,55
ham,"I can't right this second, gotta hit people up first",No,No,No,,52,0,0.178571429,i cant right this second gotta hit people up first,1,0
ham,Gettin rdy to ship comp,No,No,No,,23,1,0,gettin rdy to ship comp,1,0
ham,Just now saw your message.it k da:),No,No,No,,35,0,0.5,just now saw your messageit k da,1,0
ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,No,No,No,,134,0,0.25,did you catch the bus  are you frying an egg  did you make a tea are you eating your moms left over dinner  do you feel my love ,1,0
ham,Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,No,No,No,,74,0,0.59,many many happy returns of d day my dear sweet heart happy birthday dear,1,0
ham,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",No,No,No,,63,0,0,alright well bring it to you see you in like  ltgt  mins,1,0
ham,"Me also da, i feel yesterday night  wait til 2day night dear.",No,No,No,,61,0,0,me also da i feel yesterday night  wait til 2day night dear,1,0
ham,How many times i told in the stage all use to laugh. You not listen aha.,No,No,No,,72,0,0.4,how many times i told in the stage all use to laugh you not listen aha,1,0
ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :),No,No,No,,66,0,0.5,captain vijaykanth is doing comedy in captain tvhe is drunken ,1,0
ham,Hope you are having a good week. Just checking in,No,No,No,,49,0,0.7,hope you are having a good week just checking in,1,0
ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",No,No,No,,152,0,0.61875,good afternoon loverboy  how goes you day  any luck come your way i think of you sweetie and send my love across the sea to make you smile and happy,1,0
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,No,No,No,,97,0,0.625,how u doin baby girl  hope u are okay every time i call ure phone is off i miss u get in touch,1,0
smishing,A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,yes,No,No,,96,0,0,a link to your picture has been sent you can also use httpalto18coukwavewaveaspo44345,1,0
smishing,"Nationwide has noticed your debit card was recently used on 25-10-2015 13.04.43, at APPLE ONLINE STORE for 1976.00 GBP. If not you please urgently call fraud preventaion on 03303800232 or intl +443303800231. Do not reply by SMS http://www.Nationwide.co.uk/",No,No,yes,,256,2,0,nationwide has noticed your debit card was recently used on 25102015 130443 at apple online store for 197600 gbp if not you please urgently call fraud preventaion on 03303800232 or intl 443303800231 do not reply by sms httpwwwnationwidecouk,1,0
smishing,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 .  Help08718728876",No,No,yes,,121,3,0.145454545,mila age23 blonde new in uk i look sex with uk guys if u like fun with me text mtalk to 6986618   help08718728876,1,0
smishing,Urgent! Please call 09061213237 from a landline. ??5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,No,No,yes,,127,1,0,urgent please call 09061213237 from a landline 5000 cash or a 4 holiday await collection t cs sae po box 177 m227xy 16,1,0
ham,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,No,No,No,,115,0,0.5,thats ok i popped in to ask bout something and she said youd been in are you around tonght wen this girl comes,1,0
ham,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,No,No,No,,151,0,-0.055555556,im doing da intro covers energy trends n pros n cons brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages,1,0
smishing,"	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906",No,No,yes,,158,0,0.35,"	december only had your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co free on 08002986906",1,0
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,No,No,No,,127,2,0.119791667,im fine babes aint been up 2 much tho saw scary movie yest its quite funny want 2mrw afternoon at town or mall or sumthinxx,1,0
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",No,No,No,,152,0,0,wn u r hurt by d prsn who s close 2 u do fight wit dem coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation gud eveb,1,0
ham,Hi dis is yijue i would be happy to work wif ?? all for gek1510...,No,No,No,,66,1,0.8,hi dis is yijue i would be happy to work wif  all for gek1510,1,0
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,children were there with her???.",No,No,No,,177,0,0.5,she said do u mind if i go into the bedroom for a minute   ok i sed in a sexy mood she came out 5 minuts latr wid a caken my wifechildren were there with her,1,0
ham,Cos i want it to be your thing,No,No,No,,30,0,0,cos i want it to be your thing,1,0
ham,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",No,No,No,,157,0,0.0625,life is nothing wen v get everything but life is everything wen v miss something  real value of people wil be realized only in their absence gud mrng,1,0
ham,You will be in the place of that man???U hv to perform..,No,No,No,,56,0,0,you will be in the place of that manu hv to perform,1,0
ham,Ok no prob... I'll come after lunch then...,No,No,No,,43,0,0.5,ok no prob ill come after lunch then,1,28
smishing,We owe you for the last tax year. Please follow our secure link http:Ow.ly/ozvo308t.Jxz for more information.,yes,No,No,,109,1,0.3,we owe you for the last tax year please follow our secure link httpowlyozvo308tjxz for more information,1,0
ham,In that case I guess I'll see you at campus lodge,No,No,No,,49,0,0,in that case i guess ill see you at campus lodge,1,0
ham,Lol great now im getting hungry.,No,No,No,,32,0,0.8,lol great now im getting hungry,1,0
smishing,"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 8927307655",No,No,yes,,160,0,0.166666667,as a valued customer i am pleased to advise you that following recent review of your mobile no you are awarded with a rs700000 bonus prize call 8927307655,1,31
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,No,No,No,,133,0,0.291666667,this is ur face test  1 2 3 4 5 6 7 8 9  ltgt   select any number i will tell ur face astrology am waiting quick reply,1,0
ham,"That means you got an A in epi, she.s fine. She.s here now.",No,No,No,,59,0,0.416666667,that means you got an a in epi shes fine shes here now,1,0
ham,That's y u haf 2 keep me busy...,No,No,No,,32,0,0.1,thats y u haf 2 keep me busy,1,0
ham,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",No,No,No,,128,0,0.2525,naughty little thought its better to flirt flirt n flirt rather than loving someone n gettin hurt hurt n hurt gud nyt,1,0
ham,When i have stuff to sell i.ll tell you,No,No,No,,39,0,0,when i have stuff to sell ill tell you,1,0
ham,"ow u dey.i paid 60,400thousad.i told  u would call . ",No,No,No,,53,0,0,ow u deyi paid 60400thousadi told  u would call  ,1,0
ham,Tell rob to mack his gf in the theater,No,No,No,,38,0,0,tell rob to mack his gf in the theater,1,0
ham,Yup ok...,No,No,No,,9,0,0.5,yup ok,1,0
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",No,No,No,,126,0,0.4,no we put party 7 days a week and study lightly i think we need to draw in some custom checkboxes so they know were hardcore,1,0
ham,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,No,No,No,,71,0,-0.25,mm not entirely sure i understood that text but hey ho which weekend,1,0
ham,Thts god's gift for birds as humans hav some natural gift frm god..,No,No,No,,67,1,0.1,thts gods gift for birds as humans hav some natural gift frm god,1,0
ham,Are you plans with your family set in stone ?,No,No,No,,45,0,0,are you plans with your family set in stone ,1,0
ham,No..but heard abt tat..,No,No,No,,23,0,0,nobut heard abt tat,1,0
spam,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for ??3/wk,No,No,No,,158,1,0.366666667,freeringtone reply real or poly eg real1 1 pushbutton 2 dontcha 3 babygoodbye 4 golddigger 5 webeburnin 1st tone free and 6 more when u join for 3wk,1,0
ham,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,No,No,No,,126,0,0.125,probably money worries things are coming due and i have several outstanding invoices for work i did two and three months ago,1,0
ham,Oh ok.. Wat's ur email?,No,No,No,,23,1,0.5,oh ok wats ur email,1,0
